case_id;base_id;title;block1_domain;block1_met Zusatztyp;block1_subdomain;block1_case_type;block1_length_final;block1_estimated_min;block1_estimated_max;block1_difficulty_final;block1_status_final;block1_review_flag;block1_review_priority;block1_decision;block2_gate_required;block2_gate_position;block2_gate_count;block2_question_types;block2_gate_1;block2_gate_2;block2_gate_3;block2_gate_4;block2_decision;block3_error_class;block3_critical_error_count;block3_strictest_score_cap;block3_cap_combination_rule;block3_pass_fail_flag_logic;block3_decision;block4_recommended_methods_or_actions;block4_reflex_conditional;block4_low_value_examples;block4_misleading_examples;block4_method_review_flag;block4_decision;core_decision;learning_objectives;tags
LAB_POST_005_v1_3;LAB_POST_005;Befundfreigabe trotz Coverage-Lücke → Limitation, Nachtestung, Rücksprache;LAB;yes;Methodik / Befundinterpretation;qm_capa_decision;Standard;8;15;Intermediate;beta-review;prüfen;medium;"LAB + MET-Zusatztyp; Länge=Standard; Schwierigkeit=Intermediate; Status=beta-review";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;2;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;Welche Freigabe-, Sperr-, Wiederholungs- oder CAPA-Entscheidung ist auditfähig?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Limitation, Nachtestung, Rücksprache;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Abweichung, Ursachenanalyse und CAPA nachvollziehbar dokumentieren | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;Labor | LAB | Phase | Standard
LAB_DOC_002_v1_3;LAB_DOC_002;Probe → Rohdaten → Pipeline → Befund nicht rückverfolgbar → LIMS-/ELN-Kette rekonstruieren;LAB;no;Dokumentation / Rückverfolgbarkeit / Audit;qm_capa_decision;Standard;8;15;Intermediate;beta-standardized;MVP prüfen;high;"LAB; Länge=Standard; Schwierigkeit=Intermediate; Status=beta-standardized";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;2;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;Welche Change-Control-, Versionierungs- oder Audit-Trail-Anforderung folgt aus dem Ereignis?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;4;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";LIMS-/ELN-Kette rekonstruieren;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Pipeline-/Softwareänderungen über Change-Control, Revalidierung und Versionierung absichern | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;Labor | Daten | LIMS | Pipeline | LAB | MVP | Standard
LAB_AUDIT_001_v1_3;LAB_AUDIT_001;Auditor fragt nach SOP-Version und Schulungsnachweis → Dokumente/Kompetenzmatrix zeigen;LAB;no;Labor-QM / CAPA / Audit;qm_capa_decision;Complex;20;30;Expert;beta-standardized;MVP prüfen;high;"LAB; Länge=Complex; Schwierigkeit=Expert; Status=beta-standardized";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;4;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;Welche Change-Control-, Versionierungs- oder Audit-Trail-Anforderung folgt aus dem Ereignis?;Welche Dokumentation, Abweichungsmeldung, CAPA oder SOP-/Versionierungsprüfung ist erforderlich?;Welche Freigabe-, Teilfreigabe-, Sperr- oder Wiederholungsentscheidung ist fachlich begründbar?;"4 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;4;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";Dokumente/Kompetenzmatrix zeigen;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Pipeline-/Softwareänderungen über Change-Control, Revalidierung und Versionierung absichern | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;NGS | Labor | Audit | LAB | MVP | Standard, complex_case, AP1b_length_reclass
LAB_CAPA_001_v1_3;LAB_CAPA_001;Wiederholte Kontamination in einem Assay → Root Cause, Korrektur, Prävention;LAB;no;Labor-QM / CAPA / Audit;qm_planspiel;Planspiel;30;60;Expert;beta-review;planspiel separat;high;"LAB; Länge=Planspiel; Schwierigkeit=Expert; Status=beta-review";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;3;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;Welche Sofortmaßnahme schützt vor falsch-positiven oder kontaminierten Ergebnissen?;Welche Dokumentation, Abweichungsmeldung, CAPA oder SOP-/Versionierungsprüfung ist erforderlich?;;"phasenweise Gates; aktuell 3 Kernfragen in AP1b-Tabelle";critical;4;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";Root Cause, Korrektur, Prävention;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Abweichung, Ursachenanalyse und CAPA nachvollziehbar dokumentieren | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;Labor | CAPA | LAB | MVP | Planspiel
LAB_QM_001_v1_3;LAB_QM_001;Abweichung wurde informell gelöst, aber nicht gemeldet → Deviation melden statt vertuschen;LAB;no;Labor-QM / CAPA / Audit;qm_capa_decision;Mini;3;5;Beginner;beta-standardized;ok;low;"LAB; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;1;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Deviation melden statt vertuschen;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Abweichung, Ursachenanalyse und CAPA nachvollziehbar dokumentieren | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;Labor | LAB | Phase | Mini
LAB_LLM_001_v1_3;LAB_LLM_001;LLM erstellt SOP-Entwurf mit fachlichen Fehlern → Output prüfen, Datenschutz/QM beachten;LAB;no;Labor-QM / CAPA / Audit;qm_capa_decision;Mini;3;5;Advanced;beta-review;prüfen;high;"LAB; Länge=Mini; Schwierigkeit=Advanced; Status=beta-review";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;1;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;4;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";Output prüfen, Datenschutz/QM beachten;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Datenintegrität, Datenschutz und Notfallprozesse strukturiert adressieren | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;Labor | Daten | LAB | Phase | Mini
LAB_DIGI_001_v1_3;LAB_DIGI_001;WSI-Scan unscharf: trotzdem für Tumoranteilsschätzung nutzen? → Bildqualität und Befundqualität;LAB;no;Labor-QM / CAPA / Audit;qm_capa_decision;Mini;3;5;Beginner;beta-standardized;ok;low;"LAB; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;1;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Bildqualität und Befundqualität;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Abweichung, Ursachenanalyse und CAPA nachvollziehbar dokumentieren | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;Labor | LAB | Phase | Mini
LAB_DIGI_002_v1_3;LAB_DIGI_002;PD-L1-KI-Score ohne lokale Validierung → KI als Assistenz, nicht finaler Befund;LAB;no;Immunescape / IO / MSI-TMB-PD-L1;qm_capa_decision;Standard;8;15;Intermediate;beta-standardized;ok;low;"LAB; Länge=Standard; Schwierigkeit=Intermediate; Status=beta-standardized";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;2;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;Welche Freigabe-, Sperr-, Wiederholungs- oder CAPA-Entscheidung ist auditfähig?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;4;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";KI als Assistenz, nicht finaler Befund;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Kontroll- und Run-Freigabelogik risikobasiert anwenden | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;Labor | KI | PD-L1 | LAB-MTB | Phase | Standard
LAB_DATA_001_v1_3;LAB_DATA_001;Excel-Export mit Patientendaten im Projektordner → Pseudonymisierung/Need-to-know;LAB;no;Datenmanagement / IT-Sicherheit / Datenschutz;qm_capa_decision;Mini;3;5;Beginner;beta-standardized;MVP prüfen;high;"LAB; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;1;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";Pseudonymisierung/Need-to-know;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Kontroll- und Run-Freigabelogik risikobasiert anwenden | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;Labor | Daten | LAB-RES | MVP | Mini
LAB_DATA_002_v1_3;LAB_DATA_002;Ransomware/Serverausfall im NGS-Archiv → Backup, Notfallplan, Wiederherstellung;LAB;no;Datenmanagement / IT-Sicherheit / Datenschutz;qm_planspiel;Planspiel;30;60;Expert;beta-review;planspiel separat;high;"LAB; Länge=Planspiel; Schwierigkeit=Expert; Status=beta-review";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;3;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;Welche Freigabe-, Sperr-, Wiederholungs- oder CAPA-Entscheidung ist auditfähig?;Welche Dokumentation, Abweichungsmeldung, CAPA oder SOP-/Versionierungsprüfung ist erforderlich?;;"phasenweise Gates; aktuell 3 Kernfragen in AP1b-Tabelle";critical;4;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";Backup, Notfallplan, Wiederherstellung;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Datenintegrität, Datenschutz und Notfallprozesse strukturiert adressieren | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;NGS | Labor | LAB | Phase | Planspiel
LAB_LIMS_001_v1_3;LAB_LIMS_001;LIMS-Ausfall während Routinewoche → Papier-Backup, Nachpflege, Freigabeprozess;LAB;no;Labor-QM / CAPA / Audit;qm_planspiel;Planspiel;30;60;Expert;beta-review;planspiel separat;high;"LAB; Länge=Planspiel; Schwierigkeit=Expert; Status=beta-review";yes;Nach Proben-/Run-/QC-Kontext, vor Freigabe/CAPA-Entscheidung;3;"Single Choice; Multi Select";Welches patientensicherheits- oder qualitätsrelevante Risiko liegt im aktuellen Labor-/Run-Kontext vor?;Welche Freigabe-, Sperr-, Wiederholungs- oder CAPA-Entscheidung ist auditfähig?;Welche Dokumentation, Abweichungsmeldung, CAPA oder SOP-/Versionierungsprüfung ist erforderlich?;;"phasenweise Gates; aktuell 3 Kernfragen in AP1b-Tabelle";critical;3;55;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 55%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";traceability_review | sop_version_review | risk_based_hold | deviation_documentation | capa_workflow;;release_without_review | comment_only_no_capa;ignore_qc_warning;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";Papier-Backup, Nachpflege, Freigabeprozess;Patientensicherheits- und Qualitätsrisiko des Ereignisses korrekt priorisieren | Abweichung, Ursachenanalyse und CAPA nachvollziehbar dokumentieren | Freigabe-, Sperr- oder Wiederholungsentscheidung auditfähig begründen;Labor | LIMS | LAB | Phase | Planspiel
RES_HYP_002_v1_3;RES_HYP_002;Biomarker X ist „wichtig“ – aber wie operationalisieren? → Population, Marker, Cutoff, Outcome definieren;RES;no;Translationale Projektplanung;research_design_decision;Mini;3;5;Beginner;beta-standardized;MVP prüfen;high;"RES; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;1;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;priority review;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=priority review";Population, Marker, Cutoff, Outcome definieren;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;RES | MVP | Mini
RES_OMICS_002_v1_3;RES_OMICS_002;Single-Gene-Overinterpretation nach Omics → Netzwerk-/Pathwaykontext prüfen;RES;no;Omics / Analyse / Reproduzierbarkeit;research_design_decision;Mini;3;5;Beginner;beta-standardized;ok;low;"RES; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;1;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Netzwerk-/Pathwaykontext prüfen;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | Explorative Omics-Ergebnisse von validierbaren Hypothesen und Signaturen trennen | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;Omics | RES | Phase | Mini
RES_OMICS_003_v1_3;RES_OMICS_003;Label-Inflation: alles ist Angiogenese/EMT/Immunevasion → Spezifische Hypothese erzwingen;RES;no;Immunescape / IO / MSI-TMB-PD-L1;research_design_decision;Mini;3;5;Beginner;beta-standardized;ok;low;"RES; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;1;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Spezifische Hypothese erzwingen;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;Omics | Hypothese | RES | Phase | Mini
RES_IMM_001_v1_3;RES_IMM_001;ICI-Resistenz: JAK/STAT-Signatur aus RNA-Seq → Von Bioinformatik zur mechanistischen Hypothese;RES;no;Omics / Analyse / Reproduzierbarkeit;research_design_decision;Standard;8;15;Intermediate;beta-standardized;ok;low;"RES; Länge=Standard; Schwierigkeit=Intermediate; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;2;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Wie wird die Projektidee in Hypothese/PICO, Endpunkt und Analyseplan übersetzt?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Von Bioinformatik zur mechanistischen Hypothese;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | Explorative Omics-Ergebnisse von validierbaren Hypothesen und Signaturen trennen | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;RNA | Hypothese | RES | Phase | Standard
RES_MOD_001_v1_3;RES_MOD_001;Zelllinie zeigt Effekt – aber passt sie zur Tumorentität? → Modellpassung prüfen;RES;no;Translationale Projektplanung;research_design_decision;Standard;8;15;Intermediate;beta-standardized;ok;low;"RES; Länge=Standard; Schwierigkeit=Intermediate; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;2;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;Welche Forschungsfrage, Hypothese und Ressourcenprüfung machen das Projekt belastbar?;;;"2 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Modellpassung prüfen;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;RES | Phase | Standard
RES_MOD_002_v1_3;RES_MOD_002;Organoide für einfache Proof-of-Concept-Frage? → Organoid sinnvoll oder Overkill?;RES;no;Translationale Projektplanung;research_design_decision;Mini;3;5;Beginner;beta-standardized;ok;low;"RES; Länge=Mini; Schwierigkeit=Beginner; Status=beta-standardized";yes;Nach Projektidee/Kontext/Materiallage, vor Hypothese/Design/Analyseplan;1;"Single Choice; Multi Select";Was ist die zentrale Forschungsfrage bzw. was fehlt der vorliegenden Projektidee primär?;;;;"1 Gate-Frage(n); Single Choice / Multi Select; vor Hauptentscheidung";critical;3;60;"strengster Cap gewinnt; weitere Critical/Fatal-Fehler geben Zusatzabzüge innerhalb des Caps; Cap verbessert nie";passed / borderline / critical_fail / incomplete je nach Score, Fatal-Fehlern und Abschlussstatus;"Strengster Cap 60%; weitere kritische Fehler: Zusatzabzug innerhalb dieses Caps; Cap kann Score nie verbessern.";pico_definition | analysis_plan | ethics_governance_check | validation_strategy;;measure_everything_without_question | posthoc_marker_cherry_pick;harking_as_confirmatory | p_hacking;regelbasiert übernehmen;"Methodenklassen: recommended/optional/reflex/incomplete/low_value/misleading/invalid; Review=regelbasiert übernehmen";Organoid sinnvoll oder Overkill?;Vage Projektidee in eine prüfbare, klinisch relevante Forschungsfrage übersetzen | PICO, Endpunkte, Analyseplan und Validierungsstrategie sauber definieren | Explorativ vs. konfirmatorisch transparent trennen und Data-Fishing vermeiden;KI | RES | Phase | Mini
